MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,VEHICLE_ID,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,AIR_INTAKE_TEMP,SPEED,SHORT TERM FUEL TRIM BANK 1,THROTTLE_POS,TIMING_ADVANCE,FAULT,FAULT_COUNT
chevrolet,agile,2011.0,1.4,0.0,car1,56.0,31.4,2386.0,52.0,31.0,50.0,-100.0,32.0,73.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,58.0,15.7,1968.0,27.0,32.0,27.0,-100.0,24.0,49.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,59.0,57.6,1422.0,67.0,31.0,40.0,-100.0,33.0,62.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,61.0,31.4,2497.0,39.0,31.0,52.0,-100.0,32.0,71.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,63.0,15.7,1604.0,26.0,31.0,46.0,-100.0,23.0,48.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,64.0,58.4,1263.0,80.0,31.0,44.0,-100.0,33.0,60.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,65.0,16.5,1463.0,39.0,31.0,8.0,-100.0,23.0,75.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,66.0,66.3,1147.0,76.0,30.0,30.0,-100.0,33.0,64.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,68.0,15.7,1737.0,28.0,31.0,27.0,-100.0,24.0,72.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,69.0,25.5,1168.0,38.0,31.0,11.0,-100.0,25.0,66.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,69.0,31.8,1032.0,49.0,31.0,0.0,-100.0,25.0,54.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,70.0,30.2,1001.0,90.0,31.0,11.0,-100.0,25.0,56.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,71.0,55.7,1924.0,69.0,32.0,36.0,-100.0,35.0,71.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,73.0,54.9,2045.0,74.0,31.0,45.0,-100.0,35.0,68.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,75.0,51.0,2462.0,68.0,31.0,50.0,-100.0,35.0,66.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,77.0,45.5,2671.0,34.0,30.0,50.0,-100.0,34.0,67.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,15.3,2194.0,27.0,31.0,31.0,-100.0,25.0,50.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,35.3,2113.0,25.0,31.0,44.0,-100.0,31.0,71.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,15.3,1974.0,26.0,31.0,31.0,-100.0,24.0,49.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,20.4,1214.0,35.0,31.0,9.0,-100.0,23.0,71.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,33.3,1037.0,49.0,31.0,0.0,-100.0,26.0,66.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,56.5,1200.0,64.0,31.0,17.0,-100.0,30.0,59.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,51.4,1937.0,71.0,31.0,32.0,-100.0,34.0,69.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,20.8,1215.0,36.0,32.0,3.0,-100.0,23.0,71.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,31.0,994.0,47.0,32.0,0.0,-100.0,25.0,56.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,86.0,31.0,1009.0,82.0,32.0,7.0,-100.0,25.0,55.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,63.5,1988.0,87.0,33.0,38.0,-100.0,37.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,78.0,57.6,2509.0,68.0,32.0,52.0,-100.0,36.0,69.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,33.7,1740.0,61.0,32.0,55.0,-100.0,30.0,72.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,40.8,1859.0,60.0,32.0,60.0,-100.0,32.0,71.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,31.8,1991.0,30.0,32.0,60.0,-100.0,30.0,73.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,15.7,1812.0,24.0,32.0,51.0,-100.0,24.0,48.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,16.5,1358.0,34.0,32.0,22.0,-100.0,22.0,74.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,22.4,1186.0,69.0,32.0,23.0,-100.0,24.0,65.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,54.9,2138.0,27.0,31.0,56.0,-100.0,35.0,69.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,16.9,1903.0,26.0,32.0,62.0,-100.0,25.0,49.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,16.1,1945.0,26.0,32.0,49.0,-100.0,25.0,49.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,16.9,1374.0,62.0,32.0,23.0,-100.0,22.0,73.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,54.1,2392.0,66.0,31.0,51.0,-100.0,36.0,71.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,15.7,1532.0,27.0,31.0,42.0,-100.0,23.0,75.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,31.8,1002.0,76.0,31.0,27.0,-100.0,25.0,55.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,23.1,1859.0,26.0,31.0,32.0,-100.0,24.0,73.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,34.9,1732.0,61.0,31.0,40.0,-100.0,30.0,72.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,29.8,2298.0,54.0,31.0,46.0,-100.0,31.0,74.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,39.2,2463.0,53.0,30.0,51.0,-100.0,33.0,69.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,30.6,1722.0,53.0,30.0,51.0,-100.0,31.0,75.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,15.7,1483.0,27.0,31.0,44.0,-100.0,22.0,71.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,32.9,1326.0,40.0,31.0,34.0,-100.0,23.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,34.9,936.0,100.0,31.0,30.0,-100.0,26.0,59.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,65.5,1217.0,70.0,31.0,34.0,-100.0,37.0,54.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,16.1,1812.0,25.0,31.0,25.0,-100.0,24.0,48.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,16.1,2150.0,26.0,31.0,31.0,-100.0,26.0,63.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,20.0,1578.0,41.0,31.0,21.0,-100.0,25.0,74.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,25.5,1126.0,40.0,32.0,12.0,-100.0,24.0,60.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,25.1,1109.0,43.0,32.0,22.0,-100.0,24.0,61.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,20.0,1209.0,30.0,33.0,31.0,-100.0,30.0,71.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,46.3,2138.0,83.0,32.0,51.0,-100.0,37.0,76.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,23.9,2122.0,25.0,32.0,39.0,-100.0,29.0,74.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,79.0,19.2,1180.0,99.0,32.0,28.0,-100.0,23.0,74.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,25.5,1728.0,74.0,32.0,28.0,-100.0,26.0,59.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,55.3,1479.0,82.0,32.0,40.0,-100.0,33.0,66.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,15.7,1862.0,26.0,33.0,29.0,-100.0,24.0,49.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,66.3,1374.0,91.0,32.0,28.0,-100.0,51.0,56.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,33.7,2374.0,49.0,32.0,28.0,-100.0,31.0,71.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,18.8,1291.0,29.0,32.0,17.0,-100.0,25.0,71.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,21.6,1164.0,47.0,32.0,20.0,-100.0,23.0,67.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,28.2,1084.0,77.0,33.0,11.0,-100.0,24.0,61.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,52.5,1564.0,73.0,34.0,36.0,-100.0,33.0,65.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,21.2,1860.0,28.0,34.0,36.0,-100.0,27.0,75.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,15.7,2048.0,24.0,34.0,34.0,-100.0,25.0,49.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,23.1,1163.0,42.0,34.0,17.0,-100.0,24.0,64.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,30.2,1339.0,48.0,34.0,31.0,-100.0,27.0,64.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,20.8,1796.0,28.0,34.0,37.0,-100.0,28.0,74.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,32.2,1585.0,28.0,34.0,36.0,-100.0,29.0,71.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,43.1,1133.0,62.0,35.0,32.0,-100.0,30.0,62.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1443.0,36.0,35.0,34.0,-100.0,26.0,65.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,18.8,1419.0,67.0,35.0,41.0,-100.0,22.0,74.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,17.3,1768.0,28.0,35.0,44.0,-100.0,24.0,48.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,16.9,1509.0,26.0,35.0,48.0,-100.0,23.0,65.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,17.6,1394.0,52.0,35.0,27.0,-100.0,23.0,68.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,25.9,1131.0,47.0,36.0,0.0,-100.0,25.0,64.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,17.3,1546.0,38.0,38.0,28.0,-100.0,26.0,69.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,80.0,20.0,2973.0,61.0,38.0,47.0,-100.0,31.0,80.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,16.5,1770.0,32.0,38.0,37.0,-100.0,24.0,63.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,41.6,1624.0,51.0,38.0,39.0,-100.0,31.0,73.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,31.0,2105.0,45.0,38.0,43.0,-100.0,29.0,73.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,32.9,2343.0,35.0,38.0,47.0,-100.0,32.0,73.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,24.3,2395.0,29.0,37.0,42.0,-100.0,30.0,78.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,15.7,1925.0,36.0,38.0,17.0,-100.0,24.0,49.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,66.7,1300.0,84.0,40.0,41.0,-100.0,49.0,56.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,17.3,2399.0,68.0,39.0,52.0,-100.0,26.0,64.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,33.3,2176.0,69.0,38.0,59.0,-100.0,32.0,72.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.6,1929.0,58.0,37.0,62.0,-100.0,30.0,75.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,20.0,2032.0,73.0,36.0,67.0,-100.0,31.0,78.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,82.0,50.2,2294.0,57.0,36.0,75.0,-100.0,35.0,69.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,33.3,2464.0,52.0,35.0,78.0,-100.0,30.0,72.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,34.5,2495.0,54.0,35.0,70.0,-100.0,32.0,74.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,24.3,1652.0,79.0,35.0,48.0,-100.0,30.0,66.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,65.1,1894.0,88.0,33.0,52.0,-100.0,38.0,63.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,26.7,2369.0,41.0,34.0,57.0,-100.0,27.0,69.4,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,27.1,1837.0,36.0,34.0,59.0,-100.0,28.0,74.9,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,23.5,1983.0,41.0,34.0,57.0,-100.0,29.0,76.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,16.9,1507.0,28.0,34.0,35.0,-100.0,27.0,72.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,46.3,1759.0,80.0,33.0,33.0,-100.0,24.0,68.2,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,54.1,1903.0,74.0,33.0,44.0,-100.0,34.0,67.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,16.5,1528.0,72.0,33.0,46.0,-100.0,23.0,68.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,44.3,2010.0,52.0,32.0,52.0,-100.0,33.0,71.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,17.3,2104.0,26.0,33.0,41.0,-100.0,26.0,60.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,86.0,16.1,1484.0,39.0,33.0,25.0,-100.0,23.0,66.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,86.0,45.5,1630.0,29.0,33.0,38.0,-100.0,32.0,66.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,16.1,1717.0,34.0,33.0,11.0,-100.0,24.0,48.6,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,29.8,990.0,64.0,34.0,14.0,-100.0,25.0,60.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,33.3,2482.0,39.0,36.0,36.0,-100.0,27.0,71.0,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,22.7,2012.0,25.0,35.0,38.0,-100.0,26.0,76.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,85.0,24.7,1856.0,33.0,35.0,35.0,-100.0,26.0,75.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,22.4,1853.0,35.0,36.0,38.0,-100.0,27.0,76.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,37.6,2129.0,48.0,35.0,44.0,-100.0,33.0,72.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,15.7,1677.0,56.0,35.0,36.0,-100.0,26.0,53.3,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,22.7,1133.0,86.0,35.0,28.0,-100.0,24.0,67.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,23.9,2048.0,25.0,35.0,34.0,-100.0,27.0,75.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,16.1,1496.0,65.0,35.0,23.0,-100.0,23.0,66.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,84.0,25.9,1115.0,44.0,35.0,18.0,-100.0,24.0,67.8,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,31.0,1811.0,67.0,35.0,31.0,-100.0,32.0,74.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,15.7,1666.0,35.0,35.0,14.0,-100.0,23.0,63.5,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,22.7,1156.0,42.0,36.0,11.0,-100.0,24.0,64.7,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,30.2,1476.0,100.0,37.0,0.0,-100.0,21.0,67.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,83.0,30.2,1476.0,100.0,39.0,0.0,-100.0,28.0,63.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,28.0,63.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
chevrolet,agile,2011.0,1.4,0.0,car1,81.0,30.2,1476.0,47.0,39.0,0.0,-100.0,26.0,65.1,0,0.0
